SiPM 9007  (-365.425,54.425,-22.8)
SiPM 9008  (-349.875,-54.425,-22.8)
SiPM 9009  (-349.875,-38.875,-22.8)
SiPM 9010  (-349.875,-23.325,-22.8)
SiPM 9011  (-349.875,-7.775,-22.8)
SiPM 9012  (-349.875,7.775,-22.8)
SiPM 9013  (-349.875,23.325,-22.8)
SiPM 9014  (-349.875,38.875,-22.8)
SiPM 9015  (-349.875,54.425,-22.8)
SiPM 9016  (-334.325,-54.425,-22.8)
SiPM 9017  (-334.325,-38.875,-22.8)
SiPM 9018  (-334.325,-23.325,-22.8)
SiPM 9019  (-334.325,-7.775,-22.8)
SiPM 9020  (-334.325,7.775,-22.8)
SiPM 9021  (-334.325,23.325,-22.8)
SiPM 9022  (-334.325,38.875,-22.8)
SiPM 9023  (-334.325,54.425,-22.8)
SiPM 9024  (-318.775,-54.425,-22.8)
SiPM 9025  (-318.775,-38.875,-22.8)
SiPM 9026  (-318.775,-23.325,-22.8)
SiPM 9027  (-318.775,-7.775,-22.8)
SiPM 9028  (-318.775,7.775,-22.8)
SiPM 9029  (-318.775,23.325,-22.8)
SiPM 9030  (-318.775,38.875,-22.8)
SiPM 9031  (-318.775,54.425,-22.8)
SiPM 9032  (-303.225,-54.425,-22.8)
SiPM 9033  (-303.225,-38.875,-22.8)
SiPM 9034  (-303.225,-23.325,-22.8)
SiPM 9035  (-303.225,-7.775,-22.8)
SiPM 9036  (-303.225,7.775,-22.8)
SiPM 9037  (-303.225,23.325,-22.8)
SiPM 9038  (-303.225,38.875,-22.8)
SiPM 9039  (-303.225,54.425,-22.8)
SiPM 9040  (-287.675,-54.425,-22.8)
SiPM 9041  (-287.675,-38.875,-22.8)
SiPM 9042  (-287.675,-23.325,-22.8)
SiPM 9043  (-287.675,-7.775,-22.8)
SiPM 9044  (-287.675,7.775,-22.8)
SiPM 9045  (-287.675,23.325,-22.8)
SiPM 9046  (-287.675,38.875,-22.8)
SiPM 9047  (-287.675,54.425,-22.8)
SiPM 9048  (-272.125,-54.425,-22.8)
SiPM 9049  (-272.125,-38.875,-22.8)
SiPM 9050  (-272.125,-23.325,-22.8)
SiPM 9051  (-272.125,-7.775,-22.8)
SiPM 9052  (-272.125,7.775,-22.8)
SiPM 9053  (-272.125,23.325,-22.8)
SiPM 9054  (-272.125,38.875,-22.8)
SiPM 9055  (-272.125,54.425,-22.8)
SiPM 9056  (-256.575,-54.425,-22.8)
SiPM 9057  (-256.575,-38.875,-22.8)
SiPM 9058  (-256.575,-23.325,-22.8)
SiPM 9059  (-256.575,-7.775,-22.8)
SiPM 9060  (-256.575,7.775,-22.8)
SiPM 9061  (-256.575,23.325,-22.8)
SiPM 9062  (-256.575,38.875,-22.8)
SiPM 9063  (-256.575,54.425,-22.8)
SiPM 10000  (-365.425,69.975,-22.8)
SiPM 10001  (-365.425,85.525,-22.8)
SiPM 10002  (-365.425,101.075,-22.8)
SiPM 10003  (-365.425,116.625,-22.8)
SiPM 10004  (-365.425,132.175,-22.8)
SiPM 10005  (-365.425,147.725,-22.8)
SiPM 10006  (-365.425,163.275,-22.8)
SiPM 10007  (-365.425,178.825,-22.8)
SiPM 10008  (-349.875,69.975,-22.8)
SiPM 10009  (-349.875,85.525,-22.8)
SiPM 10010  (-349.875,101.075,-22.8)
SiPM 10011  (-349.875,116.625,-22.8)
SiPM 10012  (-349.875,132.175,-22.8)
SiPM 10013  (-349.875,147.725,-22.8)
SiPM 10014  (-349.875,163.275,-22.8)
SiPM 10015  (-349.875,178.825,-22.8)
SiPM 10016  (-334.325,69.975,-22.8)
SiPM 10017  (-334.325,85.525,-22.8)
SiPM 10018  (-334.325,101.075,-22.8)
SiPM 10019  (-334.325,116.625,-22.8)
SiPM 10020  (-334.325,132.175,-22.8)
SiPM 10021  (-334.325,147.725,-22.8)
SiPM 10022  (-334.325,163.275,-22.8)
SiPM 10023  (-334.325,178.825,-22.8)
SiPM 10024  (-318.775,69.975,-22.8)
SiPM 10025  (-318.775,85.525,-22.8)
SiPM 10026  (-318.775,101.075,-22.8)
SiPM 10027  (-318.775,116.625,-22.8)
SiPM 10028  (-318.775,132.175,-22.8)
SiPM 10029  (-318.775,147.725,-22.8)
SiPM 10030  (-318.775,163.275,-22.8)
SiPM 10031  (-318.775,178.825,-22.8)
SiPM 10032  (-303.225,69.975,-22.8)
SiPM 10033  (-303.225,85.525,-22.8)
SiPM 10034  (-303.225,101.075,-22.8)
SiPM 10035  (-303.225,116.625,-22.8)
SiPM 10036  (-303.225,132.175,-22.8)
SiPM 10037  (-303.225,147.725,-22.8)
SiPM 10038  (-303.225,163.275,-22.8)
SiPM 10039  (-303.225,178.825,-22.8)
SiPM 10040  (-287.675,69.975,-22.8)
SiPM 10041  (-287.675,85.525,-22.8)
SiPM 10042  (-287.675,101.075,-22.8)
SiPM 10043  (-287.675,116.625,-22.8)
SiPM 10044  (-287.675,132.175,-22.8)
SiPM 10045  (-287.675,147.725,-22.8)
SiPM 10046  (-287.675,163.275,-22.8)
SiPM 10047  (-287.675,178.825,-22.8)
SiPM 10048  (-272.125,69.975,-22.8)
SiPM 10049  (-272.125,85.525,-22.8)
SiPM 10050  (-272.125,101.075,-22.8)
SiPM 10051  (-272.125,116.625,-22.8)
SiPM 10052  (-272.125,132.175,-22.8)
SiPM 10053  (-272.125,147.725,-22.8)
SiPM 10054  (-272.125,163.275,-22.8)
SiPM 10055  (-272.125,178.825,-22.8)
SiPM 10056  (-256.575,69.975,-22.8)
SiPM 10057  (-256.575,85.525,-22.8)
SiPM 10058  (-256.575,101.075,-22.8)
SiPM 10059  (-256.575,116.625,-22.8)
SiPM 10060  (-256.575,132.175,-22.8)
SiPM 10061  (-256.575,147.725,-22.8)
SiPM 10062  (-256.575,163.275,-22.8)
SiPM 10063  (-256.575,178.825,-22.8)
SiPM 11000  (-365.425,194.375,-22.8)
SiPM 11001  (-365.425,209.925,-22.8)
SiPM 11002  (-365.425,225.475,-22.8)
SiPM 11003  (-365.425,241.025,-22.8)
SiPM 11004  (-365.425,256.575,-22.8)
SiPM 11005  (-365.425,272.125,-22.8)
SiPM 11006  (-365.425,287.675,-22.8)
SiPM 11007  (-365.425,303.225,-22.8)
SiPM 11008  (-349.875,194.375,-22.8)
SiPM 11009  (-349.875,209.925,-22.8)
SiPM 11010  (-349.875,225.475,-22.8)
SiPM 11011  (-349.875,241.025,-22.8)
SiPM 11012  (-349.875,256.575,-22.8)
SiPM 11013  (-349.875,272.125,-22.8)
SiPM 11014  (-349.875,287.675,-22.8)
SiPM 11015  (-349.875,303.225,-22.8)
SiPM 11016  (-334.325,194.375,-22.8)
SiPM 11017  (-334.325,209.925,-22.8)
SiPM 11018  (-334.325,225.475,-22.8)
SiPM 11019  (-334.325,241.025,-22.8)
SiPM 11020  (-334.325,256.575,-22.8)
SiPM 11021  (-334.325,272.125,-22.8)
SiPM 11022  (-334.325,287.675,-22.8)
SiPM 11023  (-334.325,303.225,-22.8)
SiPM 11024  (-318.775,194.375,-22.8)
SiPM 11025  (-318.775,209.925,-22.8)
SiPM 11026  (-318.775,225.475,-22.8)
SiPM 11027  (-318.775,241.025,-22.8)
SiPM 11028  (-318.775,256.575,-22.8)
SiPM 11029  (-318.775,272.125,-22.8)
SiPM 11030  (-318.775,287.675,-22.8)
SiPM 11031  (-318.775,303.225,-22.8)
SiPM 11032  (-303.225,194.375,-22.8)
SiPM 11033  (-303.225,209.925,-22.8)
SiPM 11034  (-303.225,225.475,-22.8)
SiPM 11035  (-303.225,241.025,-22.8)
SiPM 11036  (-303.225,256.575,-22.8)
SiPM 11037  (-303.225,272.125,-22.8)
SiPM 11038  (-303.225,287.675,-22.8)
SiPM 11039  (-303.225,303.225,-22.8)
SiPM 11040  (-287.675,194.375,-22.8)
SiPM 11041  (-287.675,209.925,-22.8)
SiPM 11042  (-287.675,225.475,-22.8)
SiPM 11043  (-287.675,241.025,-22.8)
SiPM 11044  (-287.675,256.575,-22.8)
SiPM 11045  (-287.675,272.125,-22.8)
SiPM 11046  (-287.675,287.675,-22.8)
SiPM 11047  (-287.675,303.225,-22.8)
SiPM 11048  (-272.125,194.375,-22.8)
SiPM 11049  (-272.125,209.925,-22.8)
SiPM 11050  (-272.125,225.475,-22.8)
SiPM 11051  (-272.125,241.025,-22.8)
SiPM 11052  (-272.125,256.575,-22.8)
SiPM 11053  (-272.125,272.125,-22.8)
SiPM 11054  (-272.125,287.675,-22.8)
SiPM 11055  (-272.125,303.225,-22.8)
SiPM 11056  (-256.575,194.375,-22.8)
SiPM 11057  (-256.575,209.925,-22.8)
SiPM 11058  (-256.575,225.475,-22.8)
SiPM 11059  (-256.575,241.025,-22.8)
SiPM 11060  (-256.575,256.575,-22.8)
SiPM 11061  (-256.575,272.125,-22.8)
SiPM 11062  (-256.575,287.675,-22.8)
SiPM 11063  (-256.575,303.225,-22.8)
SiPM 12000  (-365.425,318.775,-22.8)
SiPM 12001  (-365.425,334.325,-22.8)
SiPM 12002  (-365.425,349.875,-22.8)
SiPM 12003  (-365.425,365.425,-22.8)
SiPM 12004  (-365.425,380.975,-22.8)
SiPM 12005  (-365.425,396.525,-22.8)
SiPM 12006  (-365.425,412.075,-22.8)
SiPM 12007  (-365.425,427.625,-22.8)
SiPM 12008  (-349.875,318.775,-22.8)
SiPM 12009  (-349.875,334.325,-22.8)
SiPM 12010  (-349.875,349.875,-22.8)
SiPM 12011  (-349.875,365.425,-22.8)
SiPM 12012  (-349.875,380.975,-22.8)
SiPM 12013  (-349.875,396.525,-22.8)
SiPM 12014  (-349.875,412.075,-22.8)
SiPM 12015  (-349.875,427.625,-22.8)
SiPM 12016  (-334.325,318.775,-22.8)
SiPM 12017  (-334.325,334.325,-22.8)
SiPM 12018  (-334.325,349.875,-22.8)
SiPM 12019  (-334.325,365.425,-22.8)
SiPM 12020  (-334.325,380.975,-22.8)
SiPM 12021  (-334.325,396.525,-22.8)
SiPM 12022  (-334.325,412.075,-22.8)
SiPM 12023  (-334.325,427.625,-22.8)
SiPM 12024  (-318.775,318.775,-22.8)
SiPM 12025  (-318.775,334.325,-22.8)
SiPM 12026  (-318.775,349.875,-22.8)
SiPM 12027  (-318.775,365.425,-22.8)
SiPM 12028  (-318.775,380.975,-22.8)
SiPM 12029  (-318.775,396.525,-22.8)
SiPM 12030  (-318.775,412.075,-22.8)
SiPM 12031  (-318.775,427.625,-22.8)
SiPM 12032  (-303.225,318.775,-22.8)
SiPM 12033  (-303.225,334.325,-22.8)
SiPM 12034  (-303.225,349.875,-22.8)
SiPM 12035  (-303.225,365.425,-22.8)
SiPM 12036  (-303.225,380.975,-22.8)
SiPM 12037  (-303.225,396.525,-22.8)
SiPM 12038  (-303.225,412.075,-22.8)
SiPM 12039  (-303.225,427.625,-22.8)
SiPM 12040  (-287.675,318.775,-22.8)
SiPM 12041  (-287.675,334.325,-22.8)
SiPM 12042  (-287.675,349.875,-22.8)
SiPM 12043  (-287.675,365.425,-22.8)
SiPM 12044  (-287.675,380.975,-22.8)
SiPM 12045  (-287.675,396.525,-22.8)
SiPM 12046  (-287.675,412.075,-22.8)
SiPM 12047  (-287.675,427.625,-22.8)
SiPM 12048  (-272.125,318.775,-22.8)
SiPM 12049  (-272.125,334.325,-22.8)
SiPM 12050  (-272.125,349.875,-22.8)
SiPM 12051  (-272.125,365.425,-22.8)
SiPM 12052  (-272.125,380.975,-22.8)
SiPM 12053  (-272.125,396.525,-22.8)
SiPM 12054  (-272.125,412.075,-22.8)
SiPM 12055  (-272.125,427.625,-22.8)
SiPM 12056  (-256.575,318.775,-22.8)
SiPM 12057  (-256.575,334.325,-22.8)
SiPM 12058  (-256.575,349.875,-22.8)
SiPM 12059  (-256.575,365.425,-22.8)
SiPM 12060  (-256.575,380.975,-22.8)
SiPM 12061  (-256.575,396.525,-22.8)
SiPM 12062  (-256.575,412.075,-22.8)
SiPM 12063  (-256.575,427.625,-22.8)
SiPM 13000  (-241.025,-489.825,-22.8)
SiPM 13001  (-241.025,-474.275,-22.8)
SiPM 13002  (-241.025,-458.725,-22.8)
SiPM 13003  (-241.025,-443.175,-22.8)
SiPM 13004  (-241.025,-427.625,-22.8)
SiPM 13005  (-241.025,-412.075,-22.8)
SiPM 13006  (-241.025,-396.525,-22.8)
SiPM 13007  (-241.025,-380.975,-22.8)
SiPM 13008  (-225.475,-489.825,-22.8)
SiPM 13009  (-225.475,-474.275,-22.8)
SiPM 13010  (-225.475,-458.725,-22.8)
SiPM 13011  (-225.475,-443.175,-22.8)
SiPM 13012  (-225.475,-427.625,-22.8)
SiPM 13013  (-225.475,-412.075,-22.8)
SiPM 13014  (-225.475,-396.525,-22.8)
SiPM 13015  (-225.475,-380.975,-22.8)
SiPM 13016  (-209.925,-489.825,-22.8)
SiPM 13017  (-209.925,-474.275,-22.8)
SiPM 13018  (-209.925,-458.725,-22.8)
SiPM 13019  (-209.925,-443.175,-22.8)
SiPM 13020  (-209.925,-427.625,-22.8)
SiPM 13021  (-209.925,-412.075,-22.8)
SiPM 13022  (-209.925,-396.525,-22.8)
SiPM 13023  (-209.925,-380.975,-22.8)
SiPM 13024  (-194.375,-489.825,-22.8)
SiPM 13025  (-194.375,-474.275,-22.8)
SiPM 13026  (-194.375,-458.725,-22.8)
SiPM 13027  (-194.375,-443.175,-22.8)
SiPM 13028  (-194.375,-427.625,-22.8)
SiPM 13029  (-194.375,-412.075,-22.8)
SiPM 13030  (-194.375,-396.525,-22.8)
SiPM 13031  (-194.375,-380.975,-22.8)
SiPM 13032  (-178.825,-489.825,-22.8)
SiPM 13033  (-178.825,-474.275,-22.8)
SiPM 13034  (-178.825,-458.725,-22.8)
SiPM 13035  (-178.825,-443.175,-22.8)
SiPM 13036  (-178.825,-427.625,-22.8)
SiPM 13037  (-178.825,-412.075,-22.8)
SiPM 13038  (-178.825,-396.525,-22.8)
SiPM 13039  (-178.825,-380.975,-22.8)
SiPM 13040  (-163.275,-489.825,-22.8)
SiPM 13041  (-163.275,-474.275,-22.8)
SiPM 13042  (-163.275,-458.725,-22.8)
SiPM 13043  (-163.275,-443.175,-22.8)
SiPM 13044  (-163.275,-427.625,-22.8)
SiPM 13045  (-163.275,-412.075,-22.8)
SiPM 13046  (-163.275,-396.525,-22.8)
SiPM 13047  (-163.275,-380.975,-22.8)
SiPM 13048  (-147.725,-489.825,-22.8)
SiPM 13049  (-147.725,-474.275,-22.8)
SiPM 13050  (-147.725,-458.725,-22.8)
SiPM 13051  (-147.725,-443.175,-22.8)
SiPM 13052  (-147.725,-427.625,-22.8)
SiPM 13053  (-147.725,-412.075,-22.8)
SiPM 13054  (-147.725,-396.525,-22.8)
SiPM 13055  (-147.725,-380.975,-22.8)
SiPM 13056  (-132.175,-489.825,-22.8)
SiPM 13057  (-132.175,-474.275,-22.8)
SiPM 13058  (-132.175,-458.725,-22.8)
SiPM 13059  (-132.175,-443.175,-22.8)
SiPM 13060  (-132.175,-427.625,-22.8)
SiPM 13061  (-132.175,-412.075,-22.8)
SiPM 13062  (-132.175,-396.525,-22.8)
SiPM 13063  (-132.175,-380.975,-22.8)
SiPM 14000  (-241.025,-365.425,-22.8)
SiPM 14001  (-241.025,-349.875,-22.8)
SiPM 14002  (-241.025,-334.325,-22.8)
SiPM 14003  (-241.025,-318.775,-22.8)
SiPM 14004  (-241.025,-303.225,-22.8)
SiPM 14005  (-241.025,-287.675,-22.8)
SiPM 14006  (-241.025,-272.125,-22.8)
SiPM 14007  (-241.025,-256.575,-22.8)
SiPM 14008  (-225.475,-365.425,-22.8)
SiPM 14009  (-225.475,-349.875,-22.8)
SiPM 14010  (-225.475,-334.325,-22.8)
SiPM 14011  (-225.475,-318.775,-22.8)
SiPM 14012  (-225.475,-303.225,-22.8)
SiPM 14013  (-225.475,-287.675,-22.8)
SiPM 14014  (-225.475,-272.125,-22.8)
SiPM 14015  (-225.475,-256.575,-22.8)
SiPM 14016  (-209.925,-365.425,-22.8)
SiPM 14017  (-209.925,-349.875,-22.8)
SiPM 14018  (-209.925,-334.325,-22.8)
SiPM 14019  (-209.925,-318.775,-22.8)
SiPM 14020  (-209.925,-303.225,-22.8)
SiPM 14021  (-209.925,-287.675,-22.8)
SiPM 14022  (-209.925,-272.125,-22.8)
SiPM 14023  (-209.925,-256.575,-22.8)
SiPM 14024  (-194.375,-365.425,-22.8)
SiPM 14025  (-194.375,-349.875,-22.8)
SiPM 14026  (-194.375,-334.325,-22.8)
SiPM 14027  (-194.375,-318.775,-22.8)
SiPM 14028  (-194.375,-303.225,-22.8)
SiPM 14029  (-194.375,-287.675,-22.8)
SiPM 14030  (-194.375,-272.125,-22.8)
SiPM 14031  (-194.375,-256.575,-22.8)
SiPM 14032  (-178.825,-365.425,-22.8)
SiPM 14033  (-178.825,-349.875,-22.8)
SiPM 14034  (-178.825,-334.325,-22.8)
SiPM 14035  (-178.825,-318.775,-22.8)
SiPM 14036  (-178.825,-303.225,-22.8)
SiPM 14037  (-178.825,-287.675,-22.8)
SiPM 14038  (-178.825,-272.125,-22.8)
SiPM 14039  (-178.825,-256.575,-22.8)
SiPM 14040  (-163.275,-365.425,-22.8)
SiPM 14041  (-163.275,-349.875,-22.8)
SiPM 14042  (-163.275,-334.325,-22.8)
SiPM 14043  (-163.275,-318.775,-22.8)
SiPM 14044  (-163.275,-303.225,-22.8)
SiPM 14045  (-163.275,-287.675,-22.8)
SiPM 14046  (-163.275,-272.125,-22.8)
SiPM 14047  (-163.275,-256.575,-22.8)
SiPM 14048  (-147.725,-365.425,-22.8)
SiPM 14049  (-147.725,-349.875,-22.8)
SiPM 14050  (-147.725,-334.325,-22.8)
SiPM 14051  (-147.725,-318.775,-22.8)
SiPM 14052  (-147.725,-303.225,-22.8)
SiPM 14053  (-147.725,-287.675,-22.8)
SiPM 14054  (-147.725,-272.125,-22.8)
SiPM 14055  (-147.725,-256.575,-22.8)
SiPM 14056  (-132.175,-365.425,-22.8)
SiPM 14057  (-132.175,-349.875,-22.8)
SiPM 14058  (-132.175,-334.325,-22.8)
SiPM 14059  (-132.175,-318.775,-22.8)
SiPM 14060  (-132.175,-303.225,-22.8)
SiPM 14061  (-132.175,-287.675,-22.8)
SiPM 14062  (-132.175,-272.125,-22.8)
SiPM 14063  (-132.175,-256.575,-22.8)
SiPM 15000  (-241.025,-241.025,-22.8)
SiPM 15001  (-241.025,-225.475,-22.8)
SiPM 15002  (-241.025,-209.925,-22.8)
SiPM 15003  (-241.025,-194.375,-22.8)
SiPM 15004  (-241.025,-178.825,-22.8)
SiPM 15005  (-241.025,-163.275,-22.8)
SiPM 15006  (-241.025,-147.725,-22.8)
SiPM 15007  (-241.025,-132.175,-22.8)
SiPM 15008  (-225.475,-241.025,-22.8)
SiPM 15009  (-225.475,-225.475,-22.8)
SiPM 15010  (-225.475,-209.925,-22.8)
SiPM 15011  (-225.475,-194.375,-22.8)
SiPM 15012  (-225.475,-178.825,-22.8)
SiPM 15013  (-225.475,-163.275,-22.8)
SiPM 15014  (-225.475,-147.725,-22.8)
SiPM 15015  (-225.475,-132.175,-22.8)
SiPM 15016  (-209.925,-241.025,-22.8)
SiPM 15017  (-209.925,-225.475,-22.8)
SiPM 15018  (-209.925,-209.925,-22.8)
SiPM 15019  (-209.925,-194.375,-22.8)
SiPM 15020  (-209.925,-178.825,-22.8)
SiPM 15021  (-209.925,-163.275,-22.8)
SiPM 15022  (-209.925,-147.725,-22.8)
SiPM 15023  (-209.925,-132.175,-22.8)
SiPM 15024  (-194.375,-241.025,-22.8)
SiPM 15025  (-194.375,-225.475,-22.8)
SiPM 15026  (-194.375,-209.925,-22.8)
SiPM 15027  (-194.375,-194.375,-22.8)
SiPM 15028  (-194.375,-178.825,-22.8)
SiPM 15029  (-194.375,-163.275,-22.8)
SiPM 15030  (-194.375,-147.725,-22.8)
SiPM 15031  (-194.375,-132.175,-22.8)
SiPM 15032  (-178.825,-241.025,-22.8)
SiPM 15033  (-178.825,-225.475,-22.8)
SiPM 15034  (-178.825,-209.925,-22.8)
SiPM 15035  (-178.825,-194.375,-22.8)
SiPM 15036  (-178.825,-178.825,-22.8)
SiPM 15037  (-178.825,-163.275,-22.8)
SiPM 15038  (-178.825,-147.725,-22.8)
SiPM 15039  (-178.825,-132.175,-22.8)
SiPM 15040  (-163.275,-241.025,-22.8)
SiPM 15041  (-163.275,-225.475,-22.8)
SiPM 15042  (-163.275,-209.925,-22.8)
SiPM 15043  (-163.275,-194.375,-22.8)
SiPM 15044  (-163.275,-178.825,-22.8)
SiPM 15045  (-163.275,-163.275,-22.8)
SiPM 15046  (-163.275,-147.725,-22.8)
SiPM 15047  (-163.275,-132.175,-22.8)
SiPM 15048  (-147.725,-241.025,-22.8)
SiPM 15049  (-147.725,-225.475,-22.8)
SiPM 15050  (-147.725,-209.925,-22.8)
SiPM 15051  (-147.725,-194.375,-22.8)
SiPM 15052  (-147.725,-178.825,-22.8)
SiPM 15053  (-147.725,-163.275,-22.8)
SiPM 15054  (-147.725,-147.725,-22.8)
SiPM 15055  (-147.725,-132.175,-22.8)
SiPM 15056  (-132.175,-241.025,-22.8)
SiPM 15057  (-132.175,-225.475,-22.8)
SiPM 15058  (-132.175,-209.925,-22.8)
SiPM 15059  (-132.175,-194.375,-22.8)
SiPM 15060  (-132.175,-178.825,-22.8)
SiPM 15061  (-132.175,-163.275,-22.8)
SiPM 15062  (-132.175,-147.725,-22.8)
SiPM 15063  (-132.175,-132.175,-22.8)
SiPM 16000  (-241.025,-116.625,-22.8)
SiPM 16001  (-241.025,-101.075,-22.8)
SiPM 16002  (-241.025,-85.525,-22.8)
SiPM 16003  (-241.025,-69.975,-22.8)
SiPM 16004  (-241.025,-54.425,-22.8)
SiPM 16005  (-241.025,-38.875,-22.8)
SiPM 16006  (-241.025,-23.325,-22.8)
SiPM 16007  (-241.025,-7.775,-22.8)
SiPM 16008  (-225.475,-116.625,-22.8)
SiPM 16009  (-225.475,-101.075,-22.8)
SiPM 16010  (-225.475,-85.525,-22.8)
SiPM 16011  (-225.475,-69.975,-22.8)
SiPM 16012  (-225.475,-54.425,-22.8)
SiPM 16013  (-225.475,-38.875,-22.8)
SiPM 16014  (-225.475,-23.325,-22.8)
SiPM 16015  (-225.475,-7.775,-22.8)
SiPM 16016  (-209.925,-116.625,-22.8)
SiPM 16017  (-209.925,-101.075,-22.8)
SiPM 16018  (-209.925,-85.525,-22.8)
SiPM 16019  (-209.925,-69.975,-22.8)
SiPM 16020  (-209.925,-54.425,-22.8)
SiPM 16021  (-209.925,-38.875,-22.8)
SiPM 16022  (-209.925,-23.325,-22.8)
SiPM 16023  (-209.925,-7.775,-22.8)
SiPM 16024  (-194.375,-116.625,-22.8)
SiPM 16025  (-194.375,-101.075,-22.8)
SiPM 16026  (-194.375,-85.525,-22.8)
SiPM 16027  (-194.375,-69.975,-22.8)
SiPM 16028  (-194.375,-54.425,-22.8)
SiPM 16029  (-194.375,-38.875,-22.8)
SiPM 16030  (-194.375,-23.325,-22.8)
SiPM 16031  (-194.375,-7.775,-22.8)
SiPM 16032  (-178.825,-116.625,-22.8)
SiPM 16033  (-178.825,-101.075,-22.8)
SiPM 16034  (-178.825,-85.525,-22.8)
SiPM 16035  (-178.825,-69.975,-22.8)
SiPM 16036  (-178.825,-54.425,-22.8)
SiPM 16037  (-178.825,-38.875,-22.8)
SiPM 16038  (-178.825,-23.325,-22.8)
SiPM 16039  (-178.825,-7.775,-22.8)
SiPM 16040  (-163.275,-116.625,-22.8)
SiPM 16041  (-163.275,-101.075,-22.8)
SiPM 16042  (-163.275,-85.525,-22.8)
SiPM 16043  (-163.275,-69.975,-22.8)
SiPM 16044  (-163.275,-54.425,-22.8)
SiPM 16045  (-163.275,-38.875,-22.8)
SiPM 16046  (-163.275,-23.325,-22.8)
SiPM 16047  (-163.275,-7.775,-22.8)
SiPM 16048  (-147.725,-116.625,-22.8)
SiPM 16049  (-147.725,-101.075,-22.8)
SiPM 16050  (-147.725,-85.525,-22.8)
SiPM 16051  (-147.725,-69.975,-22.8)
SiPM 16052  (-147.725,-54.425,-22.8)
SiPM 16053  (-147.725,-38.875,-22.8)
SiPM 16054  (-147.725,-23.325,-22.8)
SiPM 16055  (-147.725,-7.775,-22.8)
SiPM 16056  (-132.175,-116.625,-22.8)
SiPM 16057  (-132.175,-101.075,-22.8)
SiPM 16058  (-132.175,-85.525,-22.8)
SiPM 16059  (-132.175,-69.975,-22.8)
SiPM 16060  (-132.175,-54.425,-22.8)
SiPM 16061  (-132.175,-38.875,-22.8)
SiPM 16062  (-132.175,-23.325,-22.8)
SiPM 16063  (-132.175,-7.775,-22.8)
SiPM 17000  (-241.025,7.775,-22.8)
SiPM 17001  (-241.025,23.325,-22.8)
SiPM 17002  (-241.025,38.875,-22.8)
SiPM 17003  (-241.025,54.425,-22.8)
SiPM 17004  (-241.025,69.975,-22.8)
SiPM 17005  (-241.025,85.525,-22.8)
SiPM 17006  (-241.025,101.075,-22.8)
SiPM 17007  (-241.025,116.625,-22.8)
SiPM 17008  (-225.475,7.775,-22.8)
SiPM 17009  (-225.475,23.325,-22.8)
SiPM 17010  (-225.475,38.875,-22.8)
SiPM 17011  (-225.475,54.425,-22.8)
SiPM 17012  (-225.475,69.975,-22.8)
SiPM 17013  (-225.475,85.525,-22.8)
SiPM 17014  (-225.475,101.075,-22.8)
SiPM 17015  (-225.475,116.625,-22.8)
SiPM 17016  (-209.925,7.775,-22.8)
SiPM 17017  (-209.925,23.325,-22.8)
SiPM 17018  (-209.925,38.875,-22.8)
SiPM 17019  (-209.925,54.425,-22.8)
SiPM 17020  (-209.925,69.975,-22.8)
SiPM 17021  (-209.925,85.525,-22.8)
SiPM 17022  (-209.925,101.075,-22.8)
SiPM 17023  (-209.925,116.625,-22.8)
SiPM 17024  (-194.375,7.775,-22.8)
SiPM 17025  (-194.375,23.325,-22.8)
SiPM 17026  (-194.375,38.875,-22.8)
SiPM 17027  (-194.375,54.425,-22.8)
SiPM 17028  (-194.375,69.975,-22.8)
SiPM 17029  (-194.375,85.525,-22.8)
SiPM 17030  (-194.375,101.075,-22.8)
SiPM 17031  (-194.375,116.625,-22.8)
SiPM 17032  (-178.825,7.775,-22.8)
SiPM 17033  (-178.825,23.325,-22.8)
SiPM 17034  (-178.825,38.875,-22.8)
SiPM 17035  (-178.825,54.425,-22.8)
SiPM 17036  (-178.825,69.975,-22.8)
SiPM 17037  (-178.825,85.525,-22.8)
SiPM 17038  (-178.825,101.075,-22.8)
SiPM 17039  (-178.825,116.625,-22.8)
SiPM 17040  (-163.275,7.775,-22.8)
SiPM 17041  (-163.275,23.325,-22.8)
SiPM 17042  (-163.275,38.875,-22.8)
SiPM 17043  (-163.275,54.425,-22.8)
SiPM 17044  (-163.275,69.975,-22.8)
SiPM 17045  (-163.275,85.525,-22.8)
SiPM 17046  (-163.275,101.075,-22.8)
SiPM 17047  (-163.275,116.625,-22.8)
SiPM 17048  (-147.725,7.775,-22.8)
SiPM 17049  (-147.725,23.325,-22.8)
SiPM 17050  (-147.725,38.875,-22.8)
SiPM 17051  (-147.725,54.425,-22.8)
SiPM 17052  (-147.725,69.975,-22.8)
SiPM 17053  (-147.725,85.525,-22.8)
SiPM 17054  (-147.725,101.075,-22.8)
SiPM 17055  (-147.725,116.625,-22.8)
SiPM 17056  (-132.175,7.775,-22.8)
SiPM 17057  (-132.175,23.325,-22.8)
SiPM 17058  (-132.175,38.875,-22.8)
SiPM 17059  (-132.175,54.425,-22.8)
SiPM 17060  (-132.175,69.975,-22.8)
SiPM 17061  (-132.175,85.525,-22.8)
SiPM 17062  (-132.175,101.075,-22.8)
SiPM 17063  (-132.175,116.625,-22.8)
SiPM 18000  (-241.025,132.175,-22.8)
SiPM 18001  (-241.025,147.725,-22.8)
